id	name
CHEBI:78482	N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:78484	beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-(octadecanoyl)-sphing-4-enine
CHEBI:78485	N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-(octadecanoyl)-sphing-4-enine
CHEBI:78486	N-acetyl-beta-D-galactosaminyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-(octadecanoyl)-sphing-4-enine
CHEBI:78542	N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->8)-alpha-N-acetylneuraminosyl-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-N-acylsphing-4-enine
CHEBI:78552	a
CHEBI:78565	beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:78568	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:78569	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-[alpha-N-acetylneuraminosyl-(2->6)]-N-acetyl-beta-D-galactosaminyl-(1->4)-
CHEBI:78571	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-[alpha-N-acetylneuraminosyl-(2->6)]-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:78572	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-[alpha-N-acetylneuraminosyl-(2->6)]-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->8)-alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:78588	6-linalyl-2-O,3-dimethylflaviolin
CHEBI:78589	2-O,3-dimethylflaviolin
CHEBI:78590	7-O-geranyl-2-O,3-dimethylflaviolin
CHEBI:78594	5alpha-pregnan-20beta-ol-3-one
CHEBI:78595	11beta,17alpha-dihydroxypregn-4-ene-3,20,21-trione
CHEBI:78596	17alpha-hydroxypregn-4-en-3,11,20-trione-21-al
CHEBI:78600	21-hydroxypregn-4-ene-3,11,20-trione
CHEBI:78601	pregn-4-ene-3,11,20,21-tetraone
CHEBI:78602	3beta,7beta-dihydroxy-5beta-cholan-24-oate
CHEBI:78603	3beta-hydroxy-7-oxo-5beta-cholan-24-oate
CHEBI:78604	3alpha,7beta-dihydroxy-5beta-cholan-24-oate
CHEBI:78605	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate
CHEBI:78607	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acyl-sphing-4-enine
CHEBI:78608	an
CHEBI:78611	3-hydroxybutanoyl-CoA
CHEBI:78619	iron(III)
CHEBI:78620	3-methoxy-5-methyl-1-naphthoate
CHEBI:78624	cyclic
CHEBI:78625	(3R,5R)-clavulanate-9-aldehyde
CHEBI:78628	2-hydroxyglutaryl-CoA
CHEBI:78630	9-cis-retinoate
CHEBI:78636	vitexin
CHEBI:78640	7-O-methylvitexin
CHEBI:78646	N-(hexadecanoyl)-sphing-4-enine-1-phosphocholine
CHEBI:78647	N-hexadecanoyl-sphinganine-1-phosphocholine
CHEBI:78650	N-hexadecanoyl-4-hydroxysphinganine-phosphocholine
CHEBI:78651	N-acyl-4-hydroxysphinganine-phosphocholine
CHEBI:78654	N-hexadecanoyl-sphinganine-1-phosphoethanolamine
CHEBI:78655	N-acylsphinganine-1-phosphoethanolamine
CHEBI:78656	N-hexadecanoyl-4-hydroxysphinganine-1-phosphoethanolamine
CHEBI:78657	N-acyl-4-hydroxysphinganine-1-phosphoethanolamine
CHEBI:78663	(5Z,11Z,14Z)-eicosatrienoyl-CoA
CHEBI:78664	(5Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA
CHEBI:78666	20alpha-hydroxy-5beta-pregnan-3-one
CHEBI:78670	(8Z,11Z)-eicosadienoyl-CoA
CHEBI:78680	(9Z,12Z)-tetradecadienoyl-CoA
CHEBI:78684	(9Z,12Z)-pentadecadienoyl-CoA
CHEBI:78690	(9Z,12Z)-heptadecadienoyl-CoA
CHEBI:78717	UDP-alpha-D-galactosamine
CHEBI:78718	UDP-alpha-D-glucosamine
CHEBI:78762	1-(9Z)-octadecenoyl-sn-glycero-3-phospho-D-myo-inositol
CHEBI:78765	1-(9Z)-octadecenoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol
CHEBI:78768	1-heptadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphate
CHEBI:78795	pentadecanoate
CHEBI:78796	nonadecanoate
CHEBI:78810	1-(9Z)-octadecenoyl-2-(9Z)-hexadecenoyl-sn-glycero-3-phosphoethanolamine
CHEBI:78811	heptanoyl-CoA
CHEBI:78813	1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine
CHEBI:78814	1-(9Z)-octadecenoyl-2-tetradecanoyl-sn-glycero-3-phosphoethanolamine
CHEBI:78836	11(R)-hydroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate
CHEBI:78847	UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine
CHEBI:78904	4,4-dimethyl-8,14-cholestadien-3beta-ol
CHEBI:78907	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol-3'-phosphate)
CHEBI:78911	1,2-dioctanoyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate)
CHEBI:78930	1-acyl-2-hexanoyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate)
CHEBI:78931	1-acyl-2-hexanoyl-sn-glycero-3-phospho-(1'-D-myo-inositol)
CHEBI:78934	1,2-dioctanoyl-sn-glycero-3-phospho-(1-D-myo-inositol-3-phosphate)
CHEBI:78948	(2S)-2-amino-3-oxobutanoate
CHEBI:78981	UDP-2-acetamido-3-dehydro-2-deoxy-alpha-D-glucopyranose
CHEBI:78994	1,2-dihexadecanoyl-sn-glycero-3-phospho-(1'-D-myo-inositol-3'-5'-phosphate)
CHEBI:78995	1,2-dihexadecanoyl-sn-glycero-3-phospho-(1'-D-myo-inositol-3'-phosphate)
CHEBI:79008	(R)-nicotine
CHEBI:79021	3-oxo-(11Z)-hexadecenoyl-CoA
CHEBI:79031	dihydromonacolin
CHEBI:79035	monacolin
CHEBI:79036	3alpha-hydroxy-3,5-dihydromonacolin
CHEBI:79038	lovastatin
CHEBI:79044	monacolin
CHEBI:79063	4,4'-diapolycopenedioate
CHEBI:79064	4,4'-diaponeurosporenoate
CHEBI:79065	4,4'-diaponeurosporenal
CHEBI:79066	4-O-beta-D-glucosyl-trans-4-coumarate
CHEBI:79068	bis(beta-D-gentiobiosyl)
CHEBI:79071	selnoneine
CHEBI:79080	lactose
CHEBI:79081	cyclic
CHEBI:79172	2-hydroxy-6-(2-hydroxyphenyl)-6-oxo-cis,cis-hexa-2,4-dienoate
CHEBI:79174	2,2',3-trihydroxydiphenyl
CHEBI:79186	3'-N-debenzoyl-2'-deoxytaxol
CHEBI:79188	(3R)-3-amino-3-phenylpropanoyl-CoA
CHEBI:79191	L-Cys-indole-3-acetonitrile
CHEBI:79192	6-acetamido-2-oxohexanoate
CHEBI:79193	5-acetamidopentanoate
CHEBI:79208	beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide
CHEBI:79210	alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide
CHEBI:79214	alpha-N-acetylneuraminyl-(2->8)-alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide
CHEBI:79218	N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide
CHEBI:79220	N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminyl-(2->8)-alpha-N-acetylneuraminyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide
CHEBI:79284	trehalulose
CHEBI:79380	2-hydroxy-7-methyl-6-oxo-(2E,4E)-octadienoate
CHEBI:80029	epothilone
CHEBI:80291	an
CHEBI:80535	methyl
CHEBI:80651	1,2-ditetradecanoyl-sn-glycerol
CHEBI:80788	1,4-cineole
CHEBI:81013	7alpha,25-dihydroxy-4-cholesten-3-one
CHEBI:81467	7alpha-hydroxypregnenolone
CHEBI:81471	3beta,7alpha-dihydroxyandrost-5-en-17-one
CHEBI:81666	4-methyl-5-nitrocatechol
CHEBI:82605	1,2-dibutyryl-sn-glycero-3-phospho-(1-D-myo-inositol-5'-phosphate)
CHEBI:82606	1,2-dibutyryl-sn-glycero-3-phospho-(1-D-myo-inositol)
CHEBI:82626	(5Z,8Z,11Z,13E,15R)-15-hydroperoxyicosa-5,8,11,13-tetraenoate
CHEBI:82628	(5Z,8Z,11R,12E,14Z)-11-hydroperoxyeicosatetraenoate
CHEBI:82629	prostaglandin
CHEBI:82633	N-acetyl-alpha-neuraminosyl-(2->3)-D-galactosylceramide
CHEBI:82635	4-nitrophenyl
CHEBI:82637	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
CHEBI:82639	alpha-N-acetylneuraminosyl-(2->3)-[beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
CHEBI:82685	thio-molybdopterin
CHEBI:82703	L-gamma-glutamyl-hercynylcysteine
CHEBI:82705	hercynylselenocysteine
CHEBI:82706	hercynylcysteine
CHEBI:82710	an
CHEBI:82728	L-alanin-3-yl
CHEBI:82744	an
CHEBI:82750	cholesteryl
CHEBI:82751	cholesteryl
CHEBI:82757	2-hydroxy-5-methyl-1-naphthoate
CHEBI:82759	(S)-3-acetyloctanal
CHEBI:82765	1,2-dioctanoyl-sn-glycero-3-diphosphate
CHEBI:82766	2-O-(alpha-D-glucopyranosyl)glycerol
CHEBI:82767	4-(beta-D-ribofuranosyl)phenol
CHEBI:82769	caldopentamine
CHEBI:82770	N(4)-aminopropylspermidine
CHEBI:82771	N(4)-bis(aminopropyl)spermidine
CHEBI:82772	N(4)-aminopropylspermine
CHEBI:82773	(R)-3-phosphomevalonate
CHEBI:82774	(R)-3,5-bisphosphomevalonate
CHEBI:82775	5'-deoxyinosine
CHEBI:82798	cembrene
CHEBI:82799	(R)-nephthenol
CHEBI:82800	(R)-cembrene
CHEBI:82801	(1S,4E,8E,12E)-2,2,5,9,13-pentamethylcyclopentadeca-4,8,12-trien-1-ol
CHEBI:82810	N-hexadecanoylhexadecasphinganine
CHEBI:82811	N-octadecanoylhexadecasphinganine
CHEBI:82815	3-(methylthio)propanoyl-CoA
CHEBI:82827	oleanolic
CHEBI:82828	oleanolate
CHEBI:82841	N-octanoylsphinganine
CHEBI:82842	N-octanoyl-4-hydroxysphinganine
CHEBI:82869	(24S)-24-hydroxycholesterol
CHEBI:82875	(24S)-hydroxycholesterol
CHEBI:82881	N-acylhexadecasphinganine
CHEBI:82904	isatinate
CHEBI:82921	1,2-dioctadecanoyl-sn-glycero-3-phosphate
CHEBI:82924	1,2-di-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphate
CHEBI:82925	1,2-di-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol
CHEBI:82927	1-hexadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycerol
CHEBI:82928	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphate
CHEBI:82929	1,2-dihexadecanoyl-sn-glycerol
CHEBI:82939	beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->8)-alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
CHEBI:82940	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->8)-alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
CHEBI:82943	1-hexadecanoyl-2-eicosanoyl-sn-glycero-3-phosphocholine
CHEBI:82945	N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
CHEBI:82949	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol
CHEBI:82950	N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-glycoloylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
CHEBI:82951	alpha-N-glycoloylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
CHEBI:82959	N-hexanoylsphing-4-enine
CHEBI:82983	1-(9Z-octadecenoyl)-2-acyl-sn-3-glycerol
CHEBI:83027	16beta,17beta-dihydroxyandrost-4-en-3-one
CHEBI:83088	(R)-lipoate
CHEBI:83091	(R)-lipoyl-AMP
CHEBI:83093	(R)-dihydrolipoate
CHEBI:83094	(R)-lipoamide
CHEBI:83096	(R)-S(6)-acetyldihydrolipoamide
CHEBI:83139	a
CHEBI:83203	1-octadecanoylglycerone
CHEBI:83223	L-erythro-N-acylsphing-4-enine
CHEBI:83224	beta-D-glucosyl-L-erythro-N-acylsphing-4-enine
CHEBI:83241	1D-myo-inositol
CHEBI:83242	1D-myo-inositol
CHEBI:83244	N-(2-hydroxy-hexanoyl)-sphing-4-enine
CHEBI:83246	N-(2-hydroxy-hexanoyl)-beta-D-galactosyl-sphing-4-enine
CHEBI:83264	beta-D-glucosylceramide
CHEBI:83273	N-acyl-sphingoid
CHEBI:83274	juvenile
CHEBI:83276	(2E,6E)-farnesoate
CHEBI:83348	chlorophyllide
CHEBI:83349	3,8-divinyl
CHEBI:83350	protochlorophyllide
CHEBI:83356	chlorophyllide
CHEBI:83357	7(1)-hydroxychlorophyllide
CHEBI:83360	N-(tetracosanoyl)-sphing-4-enine-1-phosphocholine
CHEBI:83373	3-deacetyl-3-vinylbacteriochlorophyllide
CHEBI:83377	7(1)-hydroxychlorophyll
CHEBI:83383	D-galactaro-1,5-lactone
CHEBI:83384	D-glucaro-1,5-lactone
CHEBI:83385	2,5-diformylfuran
CHEBI:83386	2-(dihydroxymethyl)-5-formylfuran
CHEBI:83387	2-carboxy-5-formylfuran
CHEBI:83388	2-carboxy-5-(dihydroxymethyl)furan
CHEBI:83389	2,5-dicarboxyfuran
CHEBI:83402	a
CHEBI:83407	4-(hydroxymethyl)-2-furancarboxaldehyde
CHEBI:83408	a
CHEBI:83410	an
CHEBI:83411	a
CHEBI:83412	N(5)-acyl-L-ornithine
CHEBI:83414	an
CHEBI:83416	1,2-dioctanoyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)
CHEBI:83417	1,2-dioctanoyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4-bisphosphate)
CHEBI:83419	1,2-dioctanoyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)
CHEBI:83420	1,2-dihexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)
CHEBI:83422	1,2-dihexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4-bisphosphate)
CHEBI:83423	1,2-dihexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)
CHEBI:83425	gamma-L-glutamyltyramine
CHEBI:83431	[5-(aminomethyl)-3-furyl]methyl
CHEBI:83433	3,6-anhydro-alpha-L-galactopyranose
CHEBI:83435	3,6-anhydro-L-galactonate
CHEBI:83439	iminoarginine
CHEBI:83550	1,2-ditetradecanoyl-sn-glycero-3-phosphate
CHEBI:83563	a
CHEBI:83577	2-carboxytetracosanoyl-CoA
CHEBI:83578	2-carboxyhexacosanoyl-CoA
CHEBI:83580	1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-3'-[1-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-glycerol
CHEBI:83581	1',3'-bis-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-glycerol
CHEBI:83582	1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-3'-[1-(9Z,12Z-octadecadienoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol
CHEBI:83583	1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-3'-[1-(9Z,12Z-octadecadienoyl)-2-hexadecanoyl-sn-glycero-3-phospho]-glycerol
CHEBI:83623	dodecanoyl-AMP
CHEBI:83626	tetradecanoyl-AMP
CHEBI:83627	hexadecanoyl-AMP
CHEBI:83628	a
CHEBI:83641	juvenile
CHEBI:83714	1'-[1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-3'-[2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-glycerol
CHEBI:83717	1,2-di-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine
CHEBI:83718	1,2-dioctadecanoyl-sn-glycero-3-phosphocholine
CHEBI:83721	a
CHEBI:83723	a
CHEBI:83724	a
CHEBI:83725	an
CHEBI:83726	a
CHEBI:83727	a
CHEBI:83728	a
CHEBI:83736	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate
CHEBI:83738	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA
CHEBI:83767	2''-O-acetyl-ADP-D-ribose
CHEBI:83777	3-oxo-23,24-bisnor-4-cholenoate
CHEBI:83783	3beta-hydroxy-5-cholestenoyl-CoA
CHEBI:83792	3-oxo-23,24-bisnor-chol-4-en-22-oyl-CoA
CHEBI:83793	3-oxo-23,24-bisnor-chol-1,4-dien-22-oyl-CoA
CHEBI:83794	3-hydroxy-9-oxo-9,10-seco-23,24-bisnor-1,3,5-cholatrienoyl-CoA
CHEBI:83795	3-oxo-dotriacontanoyl-CoA
CHEBI:83797	3-hydroxy-9-oxo-9,10-seco-23,24-bisnor-1,3,5-cholatrienoate
CHEBI:83819	(25S)-3-oxocholest-4-en-26-oyl-CoA
CHEBI:83836	UDP-beta-L-rhamnose
CHEBI:83856	dalpatein
CHEBI:83859	dalnigrein
CHEBI:83860	(25S)-3-oxocholest-4-en-26-ol
CHEBI:83861	(25R)-3-oxocholest-4-en-26-ol
CHEBI:83862	(25R)-3-oxocholest-4-en-26-al
CHEBI:83863	(25S)-3-oxocholest-4-en-26-al
CHEBI:83865	androst-5-ene-3,17-dione
CHEBI:83898	UDP-N-acetyl-alpha-D-muramoyl-L-alanine
CHEBI:83900	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
CHEBI:83903	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-L-lysine
CHEBI:83905	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-diaminopimelate
CHEBI:83912	N(6)-(UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl)-D-lysine
CHEBI:83914	omega-hydroxy-15-methyl-hexadecanoate
CHEBI:83916	omega-hydroxy-3,7,11,15-tetramethyl-hexadecanoate
CHEBI:83936	15-hydroxyhexadecanoate
CHEBI:83941	N-acetyl-D-muramoyl-L-alanine
CHEBI:83951	(2E,6E)-omega-hydroxy-farnesol
CHEBI:83952	(2E,6E,10E)-geranylgeranate
CHEBI:83953	16-hydroxy-(2E,6E,10E)-geranylgeraniol
CHEBI:83955	1,2-saturated
CHEBI:83957	1-O-(1,2-saturated-alkyl)-sn-glycerol
CHEBI:83958	(2E,6E)-omega-hydroxy-farnesyl
CHEBI:83963	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine
CHEBI:83969	3-methylhexadecanoyl-CoA
CHEBI:83992	beta-D-glucosyl-(1<->1)-sphing-4-enine
CHEBI:84041	2-O-hexadecanoyl-alpha,alpha-trehalose
CHEBI:84042	2-O,3-O-dihexadecanoyl-alpha,alpha-trehalose
CHEBI:84059	octyl
CHEBI:84062	nonyl
CHEBI:84063	decanyl
CHEBI:84064	tetradecanyl
CHEBI:84065	eicosanyl
CHEBI:84066	octadecanyl
CHEBI:84067	tetradecanal
CHEBI:84069	pentanal
CHEBI:84072	hexadecanyl
CHEBI:84080	hexadecanyl
CHEBI:84138	D-beta-lysine
CHEBI:84139	a
CHEBI:84141	1D-myo-inositol
CHEBI:84142	1D-myo-inositol
CHEBI:84145	(3beta)-hydroxy-cholest-5-en-26-al
CHEBI:84146	(3beta)-hydroxy-cholest-5-en-26-oate
CHEBI:84149	4-hydroxy-6-undecylpyran-2-one
CHEBI:84150	4-hydroxy-6-(2-oxotridecyl)pyran-2-one
CHEBI:84163	an
CHEBI:84168	4-hydroxy-6-pentadecylpyran-2-one
CHEBI:84169	4-hydroxy-6-heptadecylpyran-2-one
CHEBI:84170	4-hydroxy-6-nonadecylpyran-2-one
CHEBI:84171	4-hydroxy-6-(2-oxoheptadecyl)pyran-2-one
CHEBI:84172	4-hydroxy-6-(2-oxononadecyl)pyran-2-one
CHEBI:84173	4-hydroxy-6-(2-oxohenicosyl)pyran-2-one
CHEBI:84175	2-methylhexadecanoate
CHEBI:84176	12-methyloctadecanoate
CHEBI:84181	12-methyloctadecanoyl-CoA
CHEBI:84182	2-methylhexadecanoyl-CoA
CHEBI:84183	3-methylundecanoyl-CoA
CHEBI:84184	3-methylundecanoate
CHEBI:84187	2-epi-5-epi-valiolone
CHEBI:84193	12-methyltridecanoate
CHEBI:84195	12-methyltridecanoyl-CoA
CHEBI:84196	3-hydroxy
CHEBI:84197	3-hydroxytetradecanoate
CHEBI:84198	3-hydroxytetradecanoyl-CoA
CHEBI:84201	12-hydroxyoctadecanoate
CHEBI:84202	12-hydroxyoctadecanoyl-CoA
CHEBI:84203	15-hydroxypentadecanoate
CHEBI:84205	15-hydroxypentadecanoyl-CoA
CHEBI:84207	16-hydroxyhexadecanoyl-CoA
CHEBI:84214	9-decenoyl-CoA
CHEBI:84234	1-(9Z-octadecenoyl)-2-octadecanoyl-sn-glycero-3-phosphoethanolamine
CHEBI:84246	4-hydroxy-6-heptylpyran-2-one
CHEBI:84253	4-hydroxy-5-methyl-6-pentadecylpyran-2-one
CHEBI:84255	4-hydroxy-5-methyl-6-heptadecylpyran-2-one
CHEBI:84299	1-tetradecanoyl-sn-glycero-3-phosphoethanolamine
CHEBI:84300	1-tetradecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
CHEBI:84310	L-anticapsin
CHEBI:84311	bacilysin
CHEBI:84315	L-arginyl-L-alpha-amino
CHEBI:84320	dapdiamide
CHEBI:84321	dapdiamide
CHEBI:84322	dapdiamide
CHEBI:84330	N(3)-fumaroyl-(S)-2,3-diaminopropanoate
CHEBI:84331	N(3)-fumaramoyl-(S)-2,3-diaminopropanoate
CHEBI:84341	cholesteryl
CHEBI:84342	nogalaviketone
CHEBI:84345	methyl
CHEBI:84354	3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate
CHEBI:84355	3-[(1E,4R)-4-hydroxycyclohex-2-en-1-ylidene]pyruvate
CHEBI:84358	L-dihydroanticapsin
CHEBI:84359	3-hydroxy-2,4-pentanedione
CHEBI:84361	5-epi-valiolone
CHEBI:84362	2-epi-5-epi-valiolone
CHEBI:84363	acarbose
CHEBI:84410	a
CHEBI:84423	3-demethylubiquinol-9
CHEBI:84424	ubiquinol-9
CHEBI:84427	1-heptadecanoyl-2-dodecanoyl-sn-glycero-3-phosphate
CHEBI:84428	1-heptadecanoyl-2-tetradecanoyl-sn-glycero-3-phosphate
CHEBI:84429	1-heptadecanoyl-2-octadecanoyl-sn-glycero-3-phosphate
CHEBI:84430	1-heptadecanoyl-2-hexadecanoyl-sn-glycero-3-phosphate
CHEBI:84431	3-demethylubiquinol-7
CHEBI:84432	ubiquinol-7
CHEBI:84450	3,4-dihydroxy-5-all-trans-heptaprenylbenzoate
CHEBI:84452	3,4-dihydroxy-5-all-trans-octaprenylbenzoate
CHEBI:84454	3-methoxy-4-hydroxy-5-all-trans-heptaprenylbenzoate
CHEBI:84456	3-methoxy-4-hydroxy-5-all-trans-octaprenylbenzoate
CHEBI:84461	1-heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoserine
CHEBI:84462	1-heptadecanoyl-sn-glycero-3-phosphoserine
CHEBI:84465	acyl-sn-glycero-3-phosphocholine
CHEBI:84466	1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoserine
CHEBI:84467	1-octadecanoyl-sn-glycero-3-phosphoserine
CHEBI:84470	1-heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine
CHEBI:84472	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-glycerol
CHEBI:84475	1-hexadecanoyl-sn-glycero-3-phospho-glycerol
CHEBI:84489	1-heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine
CHEBI:84490	1-heptadecanoyl-sn-glycero-3-phosphoethanolamine
CHEBI:84492	4-hydroxy-3-all-trans-hexaprenylbenzoate
CHEBI:84496	4-hydroxy-3-all-trans-heptaprenylbenzoate
CHEBI:84502	4-hydroxy-3-all-trans-nonaprenylbenzoate
CHEBI:84503	4-hydroxy-3-all-trans-decaprenylbenzoate
